customer_id,age,salary_net_income,social_security_net_income,self_employed_net_income,salary_frequency,months_current_job,total_experience_months,current_bankruptcy_status,ever_bankrupt,loan_id,loan_amount,interest_rate,tenure,tenure_type,fee,recurring_payment_amount,total_due,no_of_days_since_last_payment,missed_payments,on_time_payments,penalty,current_due,current_delinquent,current_default,past_collection_success,past_delinquencies,credit_score,past_to_be_collected,past_collection_amount,collectibility_score,refinance,extended_payment_plan,settlement_plans_with_waive_off,accepted_option,promised_to_pay,promised_to_pay_status,expected_collection_amount
C1738,71,0,3853,0,,,,False,False,2737,1155,11.45,22,monthly,100,58.45,1385.9,390,13,3,1089.5,2300.05,True,True,,17,632,0,0,62.76,False,False,False,Refinance,,,1037.09
C1739,60,839,0,0,biweekly,5.0,301.0,False,False,2738,2913,14.19,8,weekly,100,368.61,3048.88,2,0,0,60.98,3109.86,False,False,True,19,571,1539,968,40.47,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept,968.0
C1740,51,4910,0,0,biweekly,3.0,4.0,False,False,2739,2564,28.51,20,monthly,100,162.55,3351.0,17,0,14,182.8,1258.1,False,False,,14,414,0,0,75.56,False,False,False,Refinance,,,1325.06
C1741,26,2915,0,0,monthly,11.0,52.0,False,False,2740,2679,27.71,22,weekly,100,129.37,2946.14,48,6,3,1227.85,3785.88,True,False,,19,596,0,0,43.63,False,False,False,Refinance,,,693.28
C1742,82,844,0,0,biweekly,65.0,223.0,False,False,2741,2869,10.36,13,monthly,100,234.26,3145.38,18,0,4,397.5,2605.84,False,False,,11,550,0,0,57.0,False,False,False,Refinance,,,1469.43
C1743,77,2857,0,0,biweekly,49.0,360.0,False,False,2742,3804,15.33,17,monthly,100,250.36,4356.12,305,10,3,3244.54,6849.58,True,True,False,18,664,446,0,44.84,False,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C1744,81,4681,0,0,biweekly,22.0,153.0,False,False,2743,1214,29.88,18,biweekly,100,75.05,1450.9,21,1,6,210.13,1210.73,True,False,False,8,451,2879,0,68.63,True,False,False,Refinance,No,not kept,0.0
C1745,18,2390,0,0,weekly,0.0,0.0,False,False,2744,484,29.06,12,weekly,50,41.81,551.72,31,4,2,145.11,613.21,True,False,False,15,463,8051,0,56.83,True,False,False,Refinance,No,not kept,0.0
C1746,87,2376,0,0,biweekly,5.0,613.0,False,False,2745,1294,21.94,18,weekly,100,74.8,1446.4,64,9,6,638.46,1636.06,True,False,,2,579,0,0,75.16,False,False,False,Refinance,,,1206.47
C1747,84,3766,0,0,monthly,14.0,354.0,False,False,2746,4256,27.35,8,biweekly,100,557.49,4559.92,78,5,2,2687.05,6131.99,True,False,,12,466,0,0,47.48,False,False,False,Refinance,,,1289.74
C1748,25,908,0,0,monthly,21.0,53.0,False,False,2747,4233,15.58,7,biweekly,100,619.3,4435.1,77,5,2,2461.31,5657.81,True,False,True,19,624,9846,5916,23.65,True,True,False,Extended_payment_plan,No,Partially kept,5916.0
C1749,69,3752,0,91,weekly,90.0,284.0,False,False,2748,1505,26.76,7,monthly,100,234.6,1742.2,8,0,0,139.38,1881.58,False,False,False,1,845,7475,0,88.65,True,False,False,Refinance,No,not kept,0.0
C1750,96,1284,0,0,biweekly,19.0,33.0,False,False,2749,1762,10.6,22,biweekly,100,83.9,1945.8,26,1,1,484.09,2345.99,True,False,,5,598,0,0,40.34,False,False,False,Refinance,,,1409.47
C1751,72,4827,0,3304,biweekly,22.0,608.0,False,False,2750,258,20.52,11,weekly,50,24.01,314.11,15,2,8,18.3,140.33,True,False,False,5,828,363,0,78.82,True,False,False,Refinance,No,not kept,0.0
C1752,78,0,3976,0,,,,False,False,2751,3777,13.99,9,weekly,100,425.33,3927.97,13,1,1,455.34,3957.98,True,False,False,19,422,9617,0,38.29,True,True,True,Extended_payment_plan,Yes,not kept,0.0
C1753,23,0,3463,0,,,,False,False,2752,476,22.53,8,biweekly,50,61.84,544.72,110,7,0,490.25,1034.97,True,True,False,17,691,880,0,56.59,True,False,False,Refinance,No,not kept,0.0
C1754,73,4981,0,4241,monthly,1.0,295.0,False,False,2753,3523,17.6,15,weekly,100,241.28,3719.2,88,12,2,2848.24,6084.88,True,False,True,3,796,2978,1635,72.39,False,True,False,Extended_payment_plan,No,Partially kept,1635.0
C1755,30,0,915,0,,,,False,False,2754,3492,15.62,8,biweekly,100,448.38,3687.04,61,4,0,2249.09,5936.13,True,False,,7,423,0,0,20.09,False,False,False,Refinance,,,1280.51
C1756,24,4923,0,3007,monthly,13.0,35.0,False,False,2755,773,21.92,18,monthly,50,50.78,964.04,105,3,15,182.11,384.45,True,True,True,14,762,1517,1200,70.56,False,False,True,Settlement_plans_with_waive_off,No,Partially kept,1200.0
C1757,26,1417,0,0,monthly,6.0,60.0,False,False,2756,156,11.41,12,biweekly,50,13.37,210.44,81,5,1,159.63,356.7,True,False,,18,644,0,0,71.39,False,False,False,Refinance,,,1263.41
C1758,63,4768,0,4082,monthly,70.0,478.0,False,False,2757,3089,12.54,25,weekly,100,127.47,3286.75,27,3,17,302.34,1422.1,True,False,True,14,450,1679,793,81.92,True,False,False,Refinance,No,Partially kept,793.0
C1759,54,0,2256,1133,,,,False,False,2758,3462,22.71,9,biweekly,100,401.66,3714.94,65,4,5,1109.32,2815.96,True,False,,12,682,0,0,39.29,False,False,False,Refinance,,,919.8
C1760,94,1533,0,3955,monthly,65.0,624.0,False,False,2759,3657,10.51,7,weekly,100,526.66,3786.62,48,6,0,1817.58,5604.2,True,False,False,14,309,4977,0,65.14,True,True,True,Refinance,Yes,not kept,0.0
C1761,100,3199,0,3011,biweekly,129.0,224.0,False,False,2760,3904,24.63,14,weekly,100,288.86,4144.04,47,6,4,1404.64,4393.24,True,False,False,0,720,8816,0,79.67,True,False,False,Refinance,No,not kept,0.0
C1762,22,3437,0,0,biweekly,19.0,22.0,False,False,2761,2695,21.03,13,weekly,100,213.22,2871.86,3,0,6,47.78,1640.32,False,False,True,2,709,2770,683,66.49,False,True,True,Extended_payment_plan,Yes,Partially kept,683.0
C1763,58,1408,0,0,monthly,151.0,168.0,False,False,2762,4087,17.13,19,monthly,100,247.12,4795.28,11,0,18,38.18,385.3,False,False,True,14,792,6023,4279,55.18,False,False,True,Settlement_plans_with_waive_off,No,Partially kept,4279.0
C1764,33,2177,0,0,biweekly,138.0,180.0,False,False,2763,4025,25.27,16,biweekly,100,272.85,4465.6,14,1,13,128.6,1047.15,False,False,,15,380,0,0,62.77,False,False,False,Refinance,,,876.31
C1765,78,591,0,0,monthly,54.0,371.0,False,False,2764,481,17.49,23,biweekly,50,22.64,570.72,121,8,14,228.38,482.14,True,True,True,3,507,9933,5289,60.96,True,False,False,Refinance,Yes,Partially kept,5289.0
C1766,72,4369,0,4610,biweekly,19.0,27.0,False,False,2765,273,17.93,9,weekly,50,30.86,327.74,58,8,0,190.09,517.83,True,False,False,10,835,5144,0,61.59,True,False,True,Refinance,Yes,not kept,0.0
C1767,59,802,0,0,biweekly,43.0,133.0,False,False,2766,3819,15.37,8,monthly,100,505.3,4142.4,136,4,1,3273.39,6910.49,True,True,False,13,696,2260,0,23.76,True,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C1768,28,2193,0,2420,monthly,25.0,49.0,False,False,2767,1915,19.5,21,biweekly,100,98.9,2176.9,111,7,5,1514.16,3196.56,True,True,,18,769,0,0,65.07,False,False,False,Refinance,,,1505.25
C1769,71,917,0,0,biweekly,2.0,357.0,False,False,2768,3217,22.2,20,monthly,100,193.9,3978.0,108,3,3,3056.67,6452.97,True,True,True,14,795,496,304,27.47,True,False,False,Refinance,No,Partially kept,304.0
C1770,72,0,4972,0,,,,False,False,2769,1871,12.5,21,monthly,100,99.66,2192.86,338,11,8,1256.02,2651.6,True,True,,18,788,0,0,62.71,False,False,False,Refinance,,,1079.29
C1771,38,822,0,0,biweekly,61.0,100.0,False,False,2770,1403,26.11,20,biweekly,100,77.78,1655.6,123,8,0,1490.04,3145.64,True,True,True,7,308,8688,4124,31.26,False,True,True,Settlement_plans_with_waive_off,Yes,Partially kept,4124.0
C1772,77,3637,0,0,weekly,52.0,92.0,False,False,2771,3202,20.75,24,weekly,100,140.17,3464.08,38,5,7,943.5,3426.39,True,False,True,1,357,8622,5775,57.66,True,False,False,Refinance,Yes,Partially kept,5775.0
C1773,100,1248,0,0,biweekly,2.0,232.0,False,False,2772,3027,23.63,25,monthly,100,154.48,3962.0,96,3,8,2453.54,5179.7,True,True,,12,471,0,0,33.48,False,False,False,Refinance,,,1288.41
C1774,20,2812,0,0,monthly,11.0,13.0,False,False,2773,2173,23.63,10,biweekly,100,228.31,2383.1,86,6,0,2049.47,4432.57,True,False,False,7,592,4014,0,40.51,False,True,True,Extended_payment_plan,No,not kept,0.0
C1775,82,1854,0,0,weekly,55.0,303.0,False,False,2774,3300,23.74,12,monthly,100,311.63,3839.56,134,4,6,1772.8,3742.58,True,True,,17,527,0,0,45.48,False,False,False,Refinance,,,990.23
C1776,53,3727,0,3480,monthly,59.0,363.0,False,False,2775,1493,21.6,16,weekly,100,96.64,1646.24,48,6,2,697.42,2150.38,True,False,True,4,447,8025,2837,75.93,True,True,True,Refinance,Yes,Partially kept,2837.0
C1777,94,1982,0,0,weekly,13.0,26.0,False,False,2776,2664,18.12,21,biweekly,100,136.81,2973.01,129,9,10,1444.42,3049.33,True,True,False,3,649,1017,0,32.6,False,True,False,Extended_payment_plan,Yes,not kept,0.0
C1778,88,0,2109,0,,,,False,False,2777,1445,23.69,12,biweekly,100,127.67,1632.04,74,5,7,546.38,1284.73,True,False,False,13,836,4678,0,46.01,True,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C1779,98,2052,0,0,biweekly,47.0,74.0,False,False,2778,891,23.3,8,weekly,50,113.63,959.04,37,5,0,354.84,1313.88,True,False,,11,616,0,0,68.97,False,False,False,Refinance,,,1472.28
C1780,84,4088,0,0,monthly,322.0,343.0,False,False,2779,3506,25.55,9,monthly,100,432.19,3989.71,152,5,1,3201.77,6759.29,True,True,True,4,302,1639,1550,68.05,True,False,False,Refinance,No,Partially kept,1550.0
C1781,75,2899,0,0,monthly,3.0,208.0,False,False,2780,748,11.07,13,weekly,50,58.4,809.2,13,1,10,29.28,254.48,True,False,False,4,635,3051,0,77.27,True,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C1782,52,2084,0,0,biweekly,23.0,86.0,False,False,2781,871,18.51,7,monthly,50,132.22,975.54,52,1,0,507.28,1482.82,True,False,,11,597,0,0,67.91,False,False,False,Refinance,,,1408.65
C1783,87,4841,0,0,monthly,70.0,201.0,False,False,2782,611,24.68,22,weekly,50,29.31,694.82,29,4,17,57.0,253.55,True,False,False,11,645,695,0,71.74,False,True,True,Extended_payment_plan,No,not kept,0.0
C1784,79,1698,0,0,weekly,2.0,2.0,False,False,2783,156,24.1,13,biweekly,50,12.79,216.27,122,8,5,137.09,289.41,True,True,False,15,726,532,0,59.05,False,True,True,Extended_payment_plan,Yes,not kept,0.0
C1785,31,0,1164,0,,,,False,False,2784,4262,20.21,11,weekly,100,396.55,4462.05,47,6,2,1724.41,5393.36,True,False,,6,379,0,0,20.64,False,False,False,Refinance,,,1152.32
C1786,89,1597,0,4467,biweekly,5.0,512.0,False,True,2785,3650,22.12,25,weekly,100,154.21,3955.25,128,18,2,3282.15,6928.98,True,True,True,11,475,2271,1707,62.04,True,False,False,Refinance,No,Partially kept,1707.0
C1787,65,1063,0,0,weekly,3.0,154.0,False,False,2786,738,21.21,6,weekly,50,124.76,798.56,39,5,0,311.44,1110.0,True,False,False,14,596,5566,0,48.37,True,True,True,Refinance,No,not kept,0.0
C1788,37,4093,0,0,monthly,45.0,47.0,False,False,2787,588,14.38,15,monthly,50,43.06,695.9,148,4,6,393.79,831.33,True,True,False,17,411,7514,0,69.51,True,False,False,Refinance,Yes,not kept,0.0
C1789,41,3772,0,0,weekly,56.0,154.0,False,False,2788,1353,19.61,6,monthly,100,238.57,1531.42,96,3,2,948.85,2003.13,True,True,,5,304,0,0,75.64,False,False,False,Refinance,,,1358.52
C1790,57,4167,0,3661,weekly,68.0,433.0,False,False,2789,529,18.13,25,monthly,50,25.56,689.0,331,11,7,459.07,969.15,True,True,False,10,490,6117,0,71.12,True,False,False,Refinance,Yes,not kept,0.0
C1791,62,4113,0,0,monthly,104.0,164.0,False,False,2790,4271,11.86,16,monthly,100,289.91,4738.56,312,10,4,3221.03,6799.95,True,True,,19,524,0,0,58.06,False,False,False,Refinance,,,820.34
C1792,41,0,2269,0,,,,False,False,2791,2053,16.75,24,weekly,100,89.03,2236.72,55,7,8,838.46,2362.94,True,False,True,1,547,1425,218,43.51,False,False,True,Settlement_plans_with_waive_off,No,Partially kept,218.0
C1793,36,4902,0,0,biweekly,9.0,67.0,False,False,2792,2509,16.45,16,weekly,100,161.06,2676.96,56,8,2,1318.71,3673.55,True,False,False,3,433,239,0,61.89,True,True,False,Refinance,Yes,not kept,0.0
C1794,27,4613,0,0,weekly,20.0,71.0,False,False,2793,2292,17.19,10,biweekly,100,237.62,2476.2,94,6,0,2228.58,4704.78,True,True,True,14,571,9611,712,61.24,False,False,True,Settlement_plans_with_waive_off,No,Partially kept,712.0
C1795,98,3850,0,0,monthly,158.0,199.0,False,False,2794,2121,14.95,14,monthly,100,166.04,2424.56,278,9,0,2182.1,4606.66,True,True,,9,320,0,0,77.29,False,False,False,Refinance,,,1549.93
C1796,63,3259,0,0,biweekly,20.0,390.0,False,False,2795,2207,23.67,10,monthly,100,245.34,2553.4,79,2,1,1823.37,4131.43,True,False,False,14,353,8709,0,57.63,False,True,True,Extended_payment_plan,Yes,not kept,0.0
C1797,27,4837,0,3257,monthly,11.0,58.0,False,False,2796,4380,24.23,21,monthly,100,257.97,5517.37,138,4,16,1250.86,2640.71,True,True,True,16,454,1260,172,58.34,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept,172.0
C1798,83,2700,0,0,weekly,90.0,774.0,False,False,2797,1833,27.9,22,weekly,100,88.56,2048.32,38,5,14,307.22,1115.7,True,False,True,11,740,2692,844,67.51,True,True,True,Extended_payment_plan,No,Partially kept,844.0
C1799,39,2228,0,0,biweekly,86.0,172.0,False,False,2798,1251,25.1,21,weekly,100,62.79,1418.59,18,2,1,244.04,1599.84,True,False,,2,721,0,0,71.36,False,False,False,Refinance,,,1017.23
C1800,27,4149,0,3646,biweekly,2.0,27.0,False,False,2799,4519,20.0,14,biweekly,100,341.72,4884.08,40,2,8,860.13,3010.45,True,False,True,16,773,2353,767,59.92,True,False,False,Refinance,Yes,Partially kept,767.0
C1801,23,3524,0,1433,biweekly,8.0,8.0,False,False,2800,2374,21.31,24,weekly,100,104.06,2597.44,167,23,0,2337.7,4935.14,True,True,False,4,706,9176,0,53.9,False,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C1802,50,0,2616,623,,,,False,False,2801,3676,18.47,9,weekly,100,415.73,3841.57,26,3,3,674.54,3268.92,True,False,,17,402,0,0,39.33,False,False,False,Refinance,,,1136.04
C1803,59,3527,0,0,weekly,88.0,152.0,False,False,2802,3557,26.11,6,monthly,100,638.79,3932.74,175,5,1,2964.56,6258.51,True,True,,14,649,0,0,48.58,False,False,False,Refinance,,,1134.45
C1804,100,1472,0,0,weekly,82.0,936.0,False,False,2803,4777,22.37,15,weekly,100,329.54,5043.1,36,5,5,1222.34,4617.74,True,False,,4,316,0,0,43.1,False,False,False,Refinance,,,1201.71
C1805,41,0,4204,0,,,,False,False,2804,3852,17.82,10,weekly,100,392.5,4025.0,65,9,1,2361.12,5993.62,True,False,,9,467,0,0,42.69,False,False,False,Refinance,,,848.91
C1806,54,1072,0,0,biweekly,13.0,305.0,False,False,2805,4859,24.3,19,monthly,100,310.63,6001.97,315,10,7,3444.8,7272.36,True,True,,11,326,0,0,27.53,False,False,False,Refinance,,,1458.82
C1807,66,3502,0,538,biweekly,33.0,285.0,False,False,2806,985,14.7,6,weekly,50,165.79,1044.74,41,5,1,360.37,1239.32,True,False,False,3,678,7359,0,72.0,True,False,False,Refinance,Yes,not kept,0.0
C1808,42,1402,0,0,biweekly,76.0,275.0,False,False,2807,3372,14.76,24,weekly,100,145.54,3592.96,10,1,3,315.63,3471.97,True,False,,9,771,0,0,44.29,False,False,False,Refinance,,,1465.62
C1809,25,1022,0,0,monthly,23.0,74.0,False,False,2808,2417,18.13,16,biweekly,100,160.17,2662.72,204,14,2,2108.14,4450.52,True,True,False,5,662,3699,0,25.77,False,True,False,Extended_payment_plan,No,not kept,0.0
C1810,63,3340,0,82,monthly,133.0,199.0,False,False,2809,2056,13.31,10,weekly,100,208.51,2185.1,2,0,7,14.51,740.04,False,False,False,7,756,6238,0,87.79,False,True,False,Extended_payment_plan,No,not kept,0.0
C1811,51,1485,0,0,weekly,87.0,244.0,False,False,2810,638,13.14,25,weekly,50,26.37,709.25,40,5,13,146.58,513.02,True,False,,7,676,0,0,82.03,False,False,False,Refinance,,,1440.51
C1812,49,0,3494,0,,,,False,False,2811,217,23.94,14,weekly,50,16.04,274.56,78,11,3,176.62,403.06,True,False,,5,307,0,0,64.37,False,False,False,Refinance,,,1543.2
C1813,88,3385,0,2933,monthly,44.0,815.0,False,False,2812,4357,21.42,6,monthly,100,772.2,4733.2,140,4,2,2869.92,6058.72,True,True,True,4,746,9899,5060,63.26,False,True,False,Extended_payment_plan,Yes,Partially kept,5060.0
C1814,25,0,858,655,,,,False,False,2813,3295,10.45,11,weekly,100,303.17,3434.87,28,4,7,367.55,1680.23,True,False,,2,812,0,0,36.06,False,False,False,Refinance,,,1287.07
C1815,100,0,4015,0,,,,False,False,2814,4215,28.17,10,biweekly,100,447.02,4570.2,103,7,1,3710.86,7834.04,True,True,,2,377,0,0,40.71,False,False,False,Refinance,,,1127.52
C1816,89,2475,0,0,biweekly,36.0,102.0,False,False,2815,279,15.26,24,monthly,50,13.56,375.44,608,20,3,301.28,636.04,True,True,False,1,557,2163,0,68.65,True,False,False,Refinance,No,not kept,0.0
C1817,75,4978,0,2305,weekly,52.0,433.0,False,True,2816,1481,25.21,16,monthly,100,109.95,1859.2,394,13,1,1574.32,3323.57,True,True,,19,422,0,0,78.36,False,False,False,Refinance,,,1390.71
C1818,32,4115,0,572,biweekly,6.0,166.0,False,False,2817,1213,10.87,9,weekly,100,136.19,1325.71,14,2,3,128.4,1045.54,True,False,False,2,587,9709,0,74.83,True,False,False,Refinance,Yes,not kept,0.0
C1819,93,0,2243,468,,,,False,False,2818,3660,19.56,14,biweekly,100,276.42,3969.88,114,8,2,3075.34,6492.38,True,True,False,6,424,872,0,28.84,False,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C1820,77,0,4244,0,,,,False,False,2819,3347,29.62,11,monthly,100,351.16,3962.76,207,6,5,1986.26,4193.22,True,True,,16,550,0,0,46.37,False,False,False,Refinance,,,1008.19
C1821,69,821,0,1923,biweekly,9.0,398.0,False,False,2820,3045,29.92,12,weekly,100,263.34,3260.08,82,11,0,2673.27,5933.35,True,False,True,13,786,2838,972,43.75,True,False,False,Refinance,No,Partially kept,972.0
C1822,49,2295,0,2223,weekly,138.0,146.0,False,False,2821,2192,21.49,7,biweekly,100,323.58,2365.06,84,6,0,1986.65,4351.71,True,False,,3,615,0,0,77.39,False,False,False,Refinance,,,1323.93
C1823,76,0,2083,0,,,,False,False,2822,3548,23.08,24,weekly,100,156.17,3848.08,167,23,1,3322.72,7014.63,True,True,True,15,710,5791,4814,25.83,True,False,True,Refinance,Yes,Partially kept,4814.0
C1824,73,0,3444,2742,,,,False,True,2823,4209,21.76,23,weekly,100,192.33,4523.59,147,21,1,3898.13,8229.39,True,True,,4,824,0,0,47.19,False,False,False,Refinance,,,1238.67
C1825,27,0,4933,3410,,,,False,False,2824,1465,24.26,22,monthly,100,83.15,1929.3,486,16,4,1437.03,3033.73,True,True,,0,319,0,0,71.69,False,False,False,Refinance,,,1668.88
C1826,55,817,0,0,monthly,2.0,220.0,False,False,2825,4381,27.45,19,monthly,100,286.89,5550.91,99,3,7,3188.41,6731.09,True,True,False,6,829,8630,0,20.38,True,True,False,Refinance,No,not kept,0.0
C1827,50,4181,0,3732,biweekly,55.0,275.0,False,False,2826,464,18.23,16,biweekly,50,30.76,542.16,9,0,5,34.95,423.31,False,False,True,0,672,3054,720,99.95,False,True,False,Extended_payment_plan,Yes,Partially kept,720.0
C1828,87,2214,0,0,weekly,1.0,328.0,False,False,2827,3277,15.03,8,biweekly,100,420.35,3462.8,47,3,5,639.69,2000.74,True,False,False,4,442,701,0,40.32,True,True,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C1829,62,1049,0,0,monthly,35.0,198.0,False,False,2828,1398,15.95,6,weekly,100,235.51,1513.06,4,0,5,13.42,348.93,False,False,,16,335,0,0,61.38,False,False,False,Refinance,,,1526.55
C1830,87,4374,0,4024,weekly,22.0,147.0,False,False,2829,4920,12.67,24,weekly,100,211.3,5171.2,9,1,3,408.36,4945.66,True,False,True,19,656,84,58,67.56,True,True,False,Refinance,Yes,Partially kept,58.0
C1831,91,972,0,3890,weekly,38.0,672.0,False,False,2830,2513,19.43,7,biweekly,100,369.81,2688.67,3,0,6,14.09,483.9,False,False,True,16,774,6365,1243,90.48,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept,1243.0
C1832,61,1575,0,916,monthly,75.0,444.0,False,False,2831,3932,17.2,16,monthly,100,276.75,4528.0,383,12,2,3577.05,7551.55,True,True,False,5,734,4207,0,42.71,False,True,False,Extended_payment_plan,No,not kept,0.0
C1833,94,1978,0,3001,weekly,25.0,269.0,False,False,2832,3138,20.22,6,biweekly,100,537.33,3323.98,62,4,2,1394.58,3643.9,True,False,,3,580,0,0,65.54,False,False,False,Refinance,,,1794.95
C1834,99,676,0,0,weekly,75.0,649.0,False,False,2833,2009,10.61,19,biweekly,100,110.1,2191.9,156,11,4,1576.35,3327.85,True,True,True,1,687,9209,8506,50.6,True,False,False,Refinance,Yes,Partially kept,8506.0
C1835,75,0,3346,808,,,,False,False,2834,3746,15.0,17,biweekly,100,231.97,4043.49,166,11,0,3639.14,7682.63,True,True,,2,364,0,0,46.98,False,False,False,Refinance,,,1043.47
C1836,100,993,0,0,weekly,12.0,55.0,False,False,2835,4426,13.77,18,biweekly,100,258.45,4752.1,243,17,0,4276.89,9028.99,True,True,True,10,302,8121,6468,22.82,False,True,False,Extended_payment_plan,Yes,Partially kept,6468.0
C1837,21,0,3005,2206,,,,False,False,2836,4964,12.77,16,biweekly,100,323.36,5273.76,158,11,0,4746.38,10020.14,True,True,,1,804,0,0,49.37,False,False,False,Settlement_plans_with_waive_off,,,1201.75
C1838,92,0,1631,4860,,,,False,False,2837,1569,29.24,11,weekly,100,147.49,1722.39,13,1,10,32.17,279.66,True,False,True,0,789,4520,1521,78.49,True,True,False,Extended_payment_plan,No,Partially kept,1521.0
C1839,57,0,1568,0,,,,False,False,2838,4362,28.01,11,biweekly,100,422.64,4749.04,74,5,3,2576.03,6057.15,True,False,True,11,821,7331,3851,20.16,True,True,True,Extended_payment_plan,No,Partially kept,3851.0
C1840,51,3378,0,0,biweekly,53.0,150.0,False,False,2839,1814,29.51,12,weekly,100,156.8,1981.6,39,5,0,772.82,2754.42,True,False,,8,392,0,0,69.71,False,False,False,Refinance,,,1355.19
C1841,43,4123,0,0,biweekly,23.0,190.0,False,False,2840,2599,12.58,10,weekly,100,263.37,2733.7,31,4,3,602.51,2546.1,True,False,,12,650,0,0,67.46,False,False,False,Refinance,,,977.67
C1842,87,0,4603,846,,,,False,False,2841,4794,19.18,9,weekly,100,542.54,4982.86,1,0,9,1.0,101.0,False,False,True,15,361,4544,123,54.83,True,False,False,Refinance,No,Partially kept,123.0
C1843,62,4500,0,2684,weekly,67.0,67.0,False,False,2842,4382,15.21,17,biweekly,100,271.55,4716.35,52,3,3,2028.88,5930.58,True,False,False,5,586,1906,0,61.41,False,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C1844,36,2704,0,0,monthly,90.0,102.0,False,True,2843,3153,13.19,21,biweekly,100,158.66,3431.86,13,0,0,446.14,3878.0,False,False,False,7,655,8805,0,52.76,True,True,True,Refinance,No,not kept,0.0
