Customer_ID,Age,Salary_Net_Income,Social_security_net_income,Self_employed_net_income,Salary_frequency,Months_current_job,Total_experience_months,Current_Bankruptcy_status,Ever_Bankrupt,Loan_ID,Loan_Amount,Interest_rate,Tenure,Tenure_type,Fee,Recurring_payment_amount,Total_Due,No_of_days_since_last_payment,Missed_payments,On_time_payments,Penalty,Current_due,Current_delinquent,Current_default,Past_Collection_Success,Past_delinquencies,Credit_Score,Past_to_be_collected,Past_Collection_amount,Refinance,Extended_payment_plan,Settlement_plans_with_waive_off,Accepted_option,Promised_to_pay,Promised_to_pay_status
C380,81,0,4883,0,,,,False,False,1379,750,12.38,25,weekly,50,30.94,823.5,119,17,3,657.61,1388.29,True,True,N/A,15,554,0,0,False,False,False,N/A,N/A,N/A
C381,71,3369,0,3539,biweekly,16.0,525.0,False,False,1380,4946,12.15,14,monthly,100,380.7,5429.8,261,8,3,3858.93,8146.63,True,True,True,9,805,3697,74,False,True,False,Extended_payment_plan,No,Partially kept
C382,18,3775,0,0,biweekly,0.0,0.0,False,False,1381,3060,21.96,13,weekly,100,242.4,3251.2,65,9,0,2113.28,5364.48,True,False,True,12,372,5975,1372,True,True,False,Refinance,Yes,Partially kept
C383,89,3985,0,2123,biweekly,76.0,692.0,False,False,1382,586,18.16,23,weekly,50,26.56,660.88,1,0,6,5.02,506.54,False,False,N/A,18,377,0,0,False,False,False,N/A,N/A,N/A
C384,60,729,0,3760,weekly,3.0,10.0,False,False,1383,2917,23.01,23,weekly,100,133.67,3174.41,153,21,0,2856.97,6031.38,True,True,False,13,458,4781,0,True,True,True,Extended_payment_plan,Yes,not kept
C385,99,0,1035,325,,,,False,False,1384,858,10.48,18,biweekly,50,49.51,941.18,160,11,7,535.15,1129.76,True,True,True,15,667,6901,3796,True,False,False,Refinance,No,Partially kept
C386,76,4852,0,3448,biweekly,68.0,377.0,False,False,1385,2971,18.13,8,weekly,100,377.23,3117.84,50,7,0,1558.92,4676.76,True,False,N/A,15,814,0,0,False,False,False,N/A,N/A,N/A
C387,60,2964,0,0,weekly,57.0,272.0,False,False,1386,2646,24.88,25,weekly,100,112.55,2913.75,155,22,0,2622.38,5536.13,True,True,False,9,639,3195,0,True,True,True,Extended_payment_plan,No,not kept
C388,21,3711,0,0,monthly,5.0,31.0,False,False,1387,2423,23.79,19,monthly,100,154.29,3031.51,33,1,7,643.99,2595.47,True,False,True,8,432,9562,8906,True,False,False,Refinance,Yes,Partially kept
C389,65,524,0,0,biweekly,151.0,494.0,False,False,1388,3306,23.87,15,biweekly,100,236.93,3653.95,157,11,2,2862.08,6042.17,True,True,False,9,568,6152,0,True,False,False,Refinance,No,not kept
C390,27,1250,0,0,monthly,11.0,15.0,False,False,1389,2305,25.12,24,weekly,100,101.95,2546.8,58,8,9,944.96,2574.21,True,False,True,19,849,3387,2010,True,False,False,Refinance,Yes,Partially kept
C391,61,2858,0,0,monthly,19.0,417.0,False,False,1390,2255,21.07,18,weekly,100,130.16,2442.88,33,4,7,505.48,2037.24,True,False,True,15,509,7987,2704,False,True,False,Extended_payment_plan,No,Partially kept
C392,74,2160,0,0,biweekly,70.0,457.0,False,False,1391,3485,10.91,13,biweekly,100,276.02,3688.26,88,6,5,2031.18,4339.34,True,False,True,12,484,2403,2087,False,True,True,Extended_payment_plan,Yes,Partially kept
C393,31,2285,0,0,biweekly,40.0,105.0,False,False,1392,4764,27.43,7,weekly,100,695.01,4965.07,26,3,0,1290.92,6255.99,True,False,True,15,391,4880,3922,False,True,True,Settlement_plans_with_waive_off,No,Partially kept
C394,25,2912,0,0,weekly,10.0,56.0,False,False,1393,982,12.83,17,monthly,50,63.48,1129.16,292,9,6,673.45,1421.73,True,True,False,9,553,6201,0,False,True,True,Settlement_plans_with_waive_off,No,not kept
C395,76,3351,0,0,monthly,9.0,115.0,False,False,1394,3451,20.32,23,biweekly,100,164.52,3883.96,15,1,11,311.14,2385.38,True,False,N/A,8,796,0,0,False,False,False,N/A,N/A,N/A
C396,77,3367,0,0,weekly,12.0,437.0,False,False,1395,657,24.1,14,biweekly,50,50.26,753.64,3,0,1,21.1,724.48,False,False,N/A,0,468,0,0,False,False,False,N/A,N/A,N/A
C397,57,817,0,0,weekly,66.0,112.0,False,False,1396,4508,18.34,21,monthly,100,252.58,5404.18,474,15,6,3499.83,7388.53,True,True,False,3,757,9071,0,True,False,False,Refinance,Yes,not kept
C398,50,2316,0,3533,weekly,0.0,0.0,False,False,1397,4205,19.16,17,biweekly,100,264.08,4589.36,217,15,0,4130.42,8719.78,True,True,True,15,374,2060,863,True,False,False,Refinance,Yes,Partially kept
C399,88,1117,0,0,monthly,55.0,767.0,False,False,1398,4111,25.21,11,weekly,100,384.69,4331.59,23,3,3,730.83,3908.35,True,False,N/A,4,727,0,0,False,False,False,N/A,N/A,N/A
C400,58,2444,0,0,biweekly,43.0,177.0,False,False,1399,1600,17.08,22,biweekly,100,78.35,1823.7,239,17,0,1641.33,3465.03,True,True,False,3,751,3035,0,True,False,False,Refinance,Yes,not kept
C401,91,4279,0,0,biweekly,0.0,238.0,False,False,1400,3323,19.23,18,monthly,100,213.98,3951.64,400,13,4,2786.15,5881.87,True,True,False,10,304,3998,0,True,True,True,Settlement_plans_with_waive_off,Yes,not kept
C402,60,2173,0,1532,monthly,45.0,277.0,False,False,1401,4998,16.91,17,biweekly,100,311.51,5395.67,150,10,7,2893.59,6108.69,True,True,True,14,832,9401,3344,False,True,False,Extended_payment_plan,Yes,Partially kept
C403,100,2045,0,0,weekly,34.0,498.0,False,False,1402,255,22.46,6,weekly,50,43.14,308.84,18,2,1,47.83,313.53,True,False,True,19,321,5971,2888,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C404,35,2366,0,0,weekly,86.0,186.0,False,False,1403,4449,18.8,6,biweekly,100,760.38,4662.28,76,5,0,3543.33,8205.61,True,False,N/A,7,801,0,0,False,False,False,N/A,N/A,N/A
C405,64,1447,0,0,biweekly,38.0,439.0,False,False,1404,1677,23.25,19,weekly,100,92.26,1852.94,67,9,6,870.58,2169.96,True,False,False,14,827,4935,0,False,True,False,Extended_payment_plan,Yes,not kept
C406,77,3176,0,228,biweekly,65.0,224.0,False,False,1405,4282,20.44,18,weekly,100,246.87,4543.66,69,9,5,2283.42,5592.73,True,False,False,0,764,596,0,True,False,False,Refinance,No,not kept
C407,22,3597,0,0,biweekly,6.0,31.0,False,False,1406,1015,25.07,16,biweekly,100,68.76,1200.16,94,6,5,770.72,1627.08,True,True,True,7,794,549,535,True,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C408,58,3595,0,0,biweekly,31.0,477.0,False,False,1407,1947,27.68,9,monthly,100,242.04,2278.36,190,6,1,1832.69,3869.01,True,True,False,13,562,9293,0,False,True,True,Extended_payment_plan,Yes,not kept
C409,67,0,911,3882,,,,False,False,1408,4736,19.66,23,weekly,100,215.38,5053.74,140,20,2,4160.68,8783.66,True,True,False,15,598,4156,0,True,True,True,Extended_payment_plan,No,not kept
C410,46,3370,0,0,weekly,22.0,330.0,False,False,1409,1048,23.18,21,weekly,100,52.39,1200.19,84,12,9,612.09,1340.77,True,False,N/A,15,503,0,0,False,False,False,N/A,N/A,N/A
C411,32,4257,0,1224,monthly,2.0,2.0,False,False,1410,2370,14.36,22,biweekly,100,114.7,2623.4,190,13,3,2051.37,4330.67,True,True,N/A,3,587,0,0,False,False,False,N/A,N/A,N/A
C412,55,724,0,2370,weekly,30.0,140.0,False,False,1411,2243,27.12,16,monthly,100,168.62,2797.92,61,2,9,781.01,2061.35,True,False,N/A,0,302,0,0,False,False,False,N/A,N/A,N/A
C413,52,1539,0,0,biweekly,40.0,43.0,False,False,1412,4509,11.26,24,monthly,100,210.7,5156.8,659,21,1,4451.49,9397.59,True,True,N/A,2,417,0,0,False,False,False,N/A,N/A,N/A
C414,46,0,920,0,,,,False,False,1413,3649,27.22,14,monthly,100,307.14,4399.96,104,3,2,3407.11,7192.79,True,True,N/A,10,799,0,0,False,False,False,N/A,N/A,N/A
C415,87,968,0,0,weekly,60.0,745.0,False,False,1414,3198,18.11,17,weekly,100,194.07,3399.19,10,1,10,145.85,1604.34,True,False,False,6,687,7595,0,True,False,True,Settlement_plans_with_waive_off,Yes,not kept
C416,39,1086,0,0,biweekly,62.0,89.0,False,False,1415,210,24.01,22,weekly,50,10.06,271.32,83,11,7,166.75,367.65,True,False,True,5,443,9980,741,True,False,False,Refinance,No,Partially kept
C417,44,537,0,0,monthly,11.0,133.0,False,False,1416,3666,12.12,21,monthly,100,194.62,4187.02,271,9,7,2542.21,5366.89,True,True,True,2,641,409,49,False,True,True,Extended_payment_plan,No,Partially kept
C418,19,952,0,0,monthly,7.0,8.0,False,False,1417,2491,18.83,6,monthly,100,438.26,2729.56,152,5,0,2456.6,5186.16,True,True,False,8,404,2433,0,True,True,True,Refinance,Yes,not kept
C419,99,2935,0,470,weekly,57.0,392.0,False,False,1418,539,24.54,20,weekly,50,28.31,616.2,99,14,0,554.58,1170.78,True,True,True,8,535,2712,262,False,True,False,Extended_payment_plan,Yes,Partially kept
C420,100,0,1598,2396,,,,False,False,1419,2185,16.19,15,monthly,100,161.88,2528.2,284,9,3,1838.3,3880.86,True,True,N/A,6,702,0,0,False,False,False,N/A,N/A,N/A
C421,59,3271,0,0,biweekly,38.0,242.0,False,False,1420,1278,23.54,12,monthly,100,120.56,1546.72,265,8,0,1392.05,2938.77,True,True,N/A,6,677,0,0,False,False,False,N/A,N/A,N/A
C422,35,4366,0,4161,weekly,81.0,139.0,False,True,1421,2990,16.51,15,monthly,100,221.97,3429.55,12,0,5,278.36,2598.06,False,False,False,8,700,9001,0,True,False,False,Refinance,Yes,not kept
C423,82,3157,0,0,monthly,107.0,224.0,False,False,1422,969,23.56,13,biweekly,50,79.35,1081.55,14,1,4,106.98,871.13,False,False,False,13,678,572,0,True,False,False,Refinance,No,not kept
C424,23,0,4051,0,,,,False,False,1423,2775,11.7,15,biweekly,100,191.73,2975.95,196,14,0,2678.36,5654.31,True,True,False,16,442,1115,0,True,False,False,Refinance,No,not kept
C425,96,2133,0,4909,biweekly,39.0,584.0,False,False,1424,2667,24.93,16,weekly,100,173.56,2876.96,86,12,4,1877.14,4059.86,True,False,N/A,17,688,0,0,False,False,False,N/A,N/A,N/A
C426,100,4045,0,0,biweekly,2.0,30.0,False,False,1425,2338,13.79,13,biweekly,100,186.59,2525.67,35,2,1,818.68,3157.76,True,False,False,12,420,6923,0,False,True,True,Extended_payment_plan,Yes,not kept
C427,20,1118,0,0,monthly,0.0,1.0,False,False,1426,1837,18.42,24,weekly,100,79.98,2019.52,119,17,6,1385.68,2925.32,True,True,N/A,7,428,0,0,False,False,False,N/A,N/A,N/A
C428,78,620,0,2113,biweekly,43.0,558.0,False,False,1427,845,22.68,16,monthly,50,61.69,1037.04,471,15,0,933.34,1970.38,True,True,False,13,764,2459,0,True,False,True,Settlement_plans_with_waive_off,Yes,not kept
C429,94,1114,0,0,monthly,209.0,570.0,False,False,1428,148,11.08,10,biweekly,50,15.15,201.5,135,9,0,181.35,382.85,True,True,True,17,473,1152,778,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C430,64,3384,0,0,monthly,18.0,33.0,False,False,1429,147,10.02,24,weekly,50,6.27,200.48,3,0,6,4.89,167.75,False,False,False,5,549,5840,0,False,True,False,Extended_payment_plan,Yes,not kept
C431,43,3145,0,0,monthly,11.0,87.0,False,True,1430,2903,14.36,22,weekly,100,136.19,3096.18,18,2,8,361.2,2367.86,True,False,True,11,570,8842,1565,False,True,False,Extended_payment_plan,Yes,Partially kept
C432,59,4610,0,0,biweekly,20.0,156.0,True,True,1431,2103,24.21,12,biweekly,100,186.04,2332.48,98,7,3,1596.92,3371.28,True,True,N/A,1,508,0,0,False,False,False,N/A,N/A,N/A
C433,64,1622,0,3866,monthly,4.0,402.0,False,False,1432,2514,18.53,18,biweekly,100,149.31,2787.58,208,14,1,2374.44,5012.71,True,True,False,4,742,580,0,True,True,False,Extended_payment_plan,No,not kept
C434,32,2651,0,3480,biweekly,18.0,141.0,False,False,1433,4903,16.31,17,monthly,100,324.96,5624.32,501,16,1,4769.42,10068.78,True,True,N/A,0,738,0,0,False,False,False,N/A,N/A,N/A
C435,46,3632,0,2251,monthly,79.0,248.0,False,False,1434,4490,10.83,24,monthly,100,208.91,5113.84,374,12,5,3662.36,7731.65,True,True,True,16,300,2868,1601,True,False,True,Settlement_plans_with_waive_off,No,Partially kept
C436,60,899,0,0,weekly,89.0,228.0,False,False,1435,2028,16.09,16,monthly,100,141.68,2366.88,460,15,0,2130.19,4497.07,True,True,N/A,17,683,0,0,False,False,False,N/A,N/A,N/A
C437,81,936,0,0,weekly,3.0,571.0,False,False,1436,388,25.85,25,monthly,50,20.24,556.0,297,9,6,391.1,825.66,True,True,True,19,630,6088,4135,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C438,24,1293,0,0,monthly,5.0,32.0,False,False,1437,3205,29.84,20,weekly,100,170.08,3501.6,20,2,17,122.05,732.29,True,False,False,0,420,3645,0,True,True,True,Refinance,No,not kept
C439,63,4159,0,0,weekly,35.0,147.0,False,False,1438,1012,28.04,15,weekly,100,70.41,1156.15,36,5,6,264.13,997.82,True,False,True,15,626,766,760,True,True,False,Extended_payment_plan,No,Partially kept
C440,23,1860,0,3126,weekly,3.0,10.0,False,False,1439,377,16.09,17,monthly,50,24.95,474.15,51,1,14,63.67,188.52,True,False,True,11,640,3880,2837,True,False,False,Refinance,No,Partially kept
C441,45,4005,0,2457,biweekly,29.0,30.0,False,False,1440,631,23.29,21,weekly,50,31.55,712.55,87,12,3,537.57,1155.47,True,False,N/A,6,676,0,0,False,False,False,N/A,N/A,N/A
C442,73,0,4991,4005,,,,False,False,1441,2806,23.76,14,weekly,100,207.36,3003.04,51,7,4,1108.54,3282.14,True,False,False,0,603,1323,0,True,True,False,Extended_payment_plan,Yes,not kept
C443,98,3078,0,1172,weekly,47.0,712.0,False,False,1442,704,15.96,16,biweekly,50,46.33,791.28,151,10,1,670.46,1415.41,True,True,False,18,383,1201,0,True,True,False,Refinance,Yes,not kept
C444,93,2138,0,773,biweekly,39.0,864.0,False,False,1443,1347,17.7,20,monthly,100,78.26,1665.2,86,2,9,826.34,1787.2,True,False,True,5,691,792,298,False,True,False,Extended_payment_plan,Yes,Partially kept
C445,28,4051,0,0,monthly,26.0,105.0,False,False,1444,3644,10.82,21,monthly,100,191.25,4116.25,332,11,7,2499.75,5277.25,True,True,True,12,407,9381,5361,True,True,True,Settlement_plans_with_waive_off,Yes,Partially kept
C446,50,1270,0,0,biweekly,121.0,264.0,False,False,1445,4449,18.89,22,biweekly,100,219.55,4930.1,3,0,14,55.69,1912.09,False,False,True,18,761,6866,6251,True,False,False,Refinance,No,Partially kept
C447,98,0,2116,0,,,,False,False,1446,3241,12.84,22,weekly,100,151.54,3433.88,21,3,0,721.11,4154.99,True,False,N/A,5,829,0,0,False,False,False,N/A,N/A,N/A
C448,74,4343,0,701,biweekly,22.0,384.0,False,False,1447,3081,19.88,9,weekly,100,348.91,3240.19,59,8,0,1911.71,5151.9,True,False,True,18,567,9351,3676,False,True,False,Extended_payment_plan,Yes,Partially kept
C449,53,1754,0,2577,biweekly,35.0,169.0,False,False,1448,4307,19.36,23,monthly,100,225.64,5289.72,659,21,1,4557.67,9621.75,True,True,True,14,823,9039,6348,True,False,False,Refinance,No,Partially kept
C450,89,0,2093,0,,,,False,False,1449,938,10.94,19,weekly,50,50.41,1007.79,31,4,5,234.28,990.02,True,False,False,5,596,5661,0,True,False,False,Refinance,No,not kept
C451,42,2530,0,0,monthly,31.0,168.0,False,False,1450,1993,11.63,24,biweekly,100,87.76,2206.24,263,18,4,1669.68,3524.88,True,True,False,11,539,477,0,False,True,True,Extended_payment_plan,No,not kept
C452,22,4850,0,4147,monthly,3.0,3.0,False,True,1451,202,27.72,11,weekly,50,18.96,258.56,0,0,4,0.0,182.72,False,False,True,2,519,6065,975,True,True,False,Extended_payment_plan,No,Partially kept
C453,99,4466,0,0,monthly,139.0,448.0,False,False,1452,4663,26.37,16,weekly,100,304.16,4966.56,32,4,2,1394.64,5752.88,True,False,N/A,11,485,0,0,False,False,False,N/A,N/A,N/A
C454,54,4572,0,0,biweekly,36.0,209.0,False,False,1453,2896,18.2,22,weekly,100,137.0,3114.0,41,5,9,771.21,2652.21,True,False,N/A,9,305,0,0,False,False,False,N/A,N/A,N/A
C455,44,3049,0,0,weekly,39.0,169.0,False,False,1454,1139,27.32,16,biweekly,100,77.71,1343.36,213,15,1,1139.08,2404.73,True,True,True,17,563,3154,326,True,False,True,Settlement_plans_with_waive_off,No,Partially kept
C456,29,4846,0,432,weekly,51.0,83.0,False,False,1455,3559,17.96,18,weekly,100,204.27,3776.86,123,17,1,3215.33,6787.92,True,True,False,7,577,4576,0,True,False,False,Refinance,No,not kept
C457,77,4720,0,0,biweekly,37.0,230.0,False,False,1456,1211,19.48,14,biweekly,100,91.44,1380.16,102,7,7,666.07,1406.15,True,True,False,11,410,3736,0,True,False,False,Refinance,No,not kept
C458,18,1050,0,688,monthly,0.0,0.0,False,False,1457,1064,23.3,15,monthly,100,82.45,1336.75,319,10,5,832.05,1756.55,True,True,True,8,548,5896,1020,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C459,23,2078,0,0,weekly,11.0,36.0,False,True,1458,1956,10.1,25,biweekly,100,82.25,2156.25,80,5,2,1593.4,3585.15,True,False,N/A,9,539,0,0,False,False,False,N/A,N/A,N/A
C460,93,1205,0,0,monthly,43.0,308.0,False,False,1459,1886,15.82,6,weekly,100,317.69,2006.14,4,0,0,80.25,2086.39,False,False,False,7,460,642,0,True,True,True,Extended_payment_plan,No,not kept
C461,21,4918,0,2723,biweekly,11.0,35.0,False,False,1460,3355,19.34,18,biweekly,100,199.84,3697.12,214,15,2,2967.7,6265.14,True,True,False,13,779,4542,0,True,True,False,Refinance,No,not kept
C462,62,3980,0,0,biweekly,35.0,138.0,False,False,1461,2492,20.29,24,monthly,100,127.19,3152.56,45,1,18,388.41,1251.55,True,False,False,2,320,638,0,True,True,True,Refinance,No,not kept
C463,70,4362,0,0,monthly,48.0,351.0,False,False,1462,503,18.8,8,monthly,50,67.39,589.12,111,3,3,348.26,735.21,True,True,True,10,792,4793,2288,True,True,True,Extended_payment_plan,No,Partially kept
C464,92,3430,0,0,weekly,63.0,416.0,False,False,1463,4904,20.02,16,weekly,100,316.63,5166.08,78,11,4,3041.66,6941.22,True,False,False,12,454,6592,0,True,False,True,Refinance,No,not kept
C465,43,3900,0,0,monthly,44.0,116.0,False,False,1464,2931,13.94,16,biweekly,100,191.65,3166.4,193,13,0,2849.76,6016.16,True,True,False,3,773,7542,0,True,False,True,Refinance,Yes,not kept
C466,38,1545,0,1390,weekly,59.0,240.0,False,False,1465,3564,25.61,6,monthly,100,639.15,3934.9,21,0,5,155.22,894.37,False,False,N/A,9,650,0,0,False,False,False,N/A,N/A,N/A
C467,99,4120,0,0,biweekly,60.0,231.0,False,False,1466,3807,23.33,10,monthly,100,422.58,4325.8,152,5,4,2371.93,5007.41,True,True,True,17,302,9429,3218,True,False,False,Refinance,Yes,Partially kept
C468,19,0,1916,0,,,,False,False,1467,1152,25.18,25,weekly,100,49.04,1326.0,121,17,8,840.31,1773.99,True,True,N/A,7,465,0,0,False,False,False,N/A,N/A,N/A
C469,83,2957,0,0,weekly,44.0,309.0,False,False,1468,3172,24.41,20,biweekly,100,174.7,3594.0,141,10,1,3077.37,6496.67,True,True,False,14,692,8036,0,False,True,False,Extended_payment_plan,Yes,not kept
C470,97,3788,0,0,biweekly,33.0,767.0,False,True,1469,2926,25.61,18,biweekly,100,178.19,3307.42,207,14,0,2976.68,6284.1,True,True,False,18,443,1786,0,True,False,False,Refinance,Yes,not kept
C471,41,0,2765,2575,,,,False,False,1470,2814,18.76,9,biweekly,100,324.05,3016.45,3,0,2,71.05,2439.4,False,False,N/A,2,567,0,0,False,False,False,N/A,N/A,N/A
C472,90,3745,0,0,biweekly,74.0,332.0,False,False,1471,1668,13.49,14,weekly,100,121.47,1800.58,34,4,6,364.4,1436.16,True,False,True,7,315,5776,1634,True,True,True,Extended_payment_plan,No,Partially kept
C473,74,4649,0,0,monthly,90.0,413.0,False,False,1472,1673,17.77,23,biweekly,100,78.85,1913.55,257,18,2,1580.26,3336.11,True,True,True,2,375,9156,8074,True,False,True,Refinance,No,Partially kept
C474,97,2609,0,0,weekly,507.0,766.0,False,False,1473,4174,25.47,20,monthly,100,258.3,5266.0,328,10,8,2879.64,6079.24,True,True,False,13,311,8944,0,True,False,True,Settlement_plans_with_waive_off,No,not kept
C475,51,4549,0,0,monthly,41.0,214.0,False,False,1474,4258,12.16,22,monthly,100,216.9,4871.8,219,7,8,2822.94,5959.54,True,True,N/A,19,307,0,0,False,False,False,N/A,N/A,N/A
C476,75,1845,0,0,biweekly,76.0,311.0,False,False,1475,1045,24.51,19,monthly,100,66.91,1371.29,76,2,8,635.37,1471.38,True,False,False,5,611,2872,0,True,True,False,Refinance,No,not kept
C477,70,4422,0,0,weekly,53.0,619.0,False,False,1476,1341,25.02,20,biweekly,100,74.03,1580.6,83,5,5,1004.67,2215.12,True,False,N/A,12,780,0,0,False,False,False,N/A,N/A,N/A
C478,66,2998,0,0,biweekly,85.0,409.0,False,False,1477,2484,25.92,14,monthly,100,207.5,3005.0,377,12,2,2331.0,4921.0,True,True,N/A,2,846,0,0,False,False,False,N/A,N/A,N/A
C479,43,1283,0,0,weekly,68.0,232.0,False,False,1478,2610,27.48,7,weekly,100,380.78,2765.46,24,3,2,480.94,2484.84,True,False,False,6,301,9526,0,False,True,False,Extended_payment_plan,No,not kept
C480,77,3449,0,0,biweekly,43.0,168.0,False,False,1479,4752,14.54,24,biweekly,100,212.14,5191.36,295,21,1,4481.3,9460.52,True,True,True,5,695,4919,2091,True,False,False,Refinance,Yes,Partially kept
C481,55,2303,0,0,weekly,87.0,235.0,False,False,1480,631,10.57,24,biweekly,50,27.65,713.6,81,5,4,488.43,1091.43,True,False,N/A,15,843,0,0,False,False,False,N/A,N/A,N/A
C482,20,0,3616,0,,,,False,False,1481,4520,18.96,20,weekly,100,234.75,4795.0,75,10,4,2892.0,6748.0,True,False,True,19,486,436,126,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C483,88,3255,0,3713,weekly,10.0,620.0,False,False,1482,1481,29.61,8,monthly,100,206.27,1750.16,151,5,0,1575.14,3325.3,True,True,N/A,1,683,0,0,False,False,False,N/A,N/A,N/A
C484,26,1184,0,0,biweekly,27.0,48.0,False,False,1483,4442,23.19,13,biweekly,100,363.4,4824.2,66,4,3,2464.44,6198.44,True,False,True,8,640,2896,796,False,True,True,Extended_payment_plan,No,Partially kept
C485,22,1678,0,0,monthly,1.0,15.0,False,False,1484,2514,23.05,6,biweekly,100,432.1,2692.6,13,0,6,13.0,113.0,False,False,False,2,632,5572,0,True,True,False,Refinance,No,not kept
C486,82,1614,0,0,monthly,42.0,121.0,False,False,1485,2808,27.28,19,biweekly,100,163.78,3211.82,34,2,5,813.59,3206.51,True,False,True,16,492,749,238,False,True,False,Extended_payment_plan,Yes,Partially kept
C487,51,4963,0,0,biweekly,33.0,196.0,False,False,1486,1048,21.44,9,biweekly,100,121.3,1191.7,93,6,0,1072.53,2264.23,True,True,True,0,845,1985,1401,False,True,False,Extended_payment_plan,Yes,Partially kept
C488,18,4716,0,0,monthly,0.0,0.0,False,False,1487,3363,28.05,6,weekly,100,571.13,3526.78,12,1,1,354.68,3310.33,True,False,N/A,12,810,0,0,False,False,False,N/A,N/A,N/A
C489,47,4182,0,3314,weekly,20.0,264.0,False,False,1488,4215,16.92,16,monthly,100,296.11,4837.76,180,6,6,2754.99,5816.09,True,True,N/A,13,445,0,0,False,False,False,N/A,N/A,N/A
C490,65,673,0,0,monthly,81.0,241.0,False,False,1489,3664,25.58,10,monthly,100,410.72,4207.2,107,3,5,1938.24,4091.84,True,True,N/A,15,544,0,0,False,False,False,N/A,N/A,N/A
C491,27,0,4983,0,,,,False,False,1490,446,20.11,25,monthly,50,21.98,599.5,240,8,16,223.04,470.86,True,True,True,19,746,3895,754,True,False,False,Refinance,Yes,Partially kept
C492,71,4666,0,4089,weekly,51.0,244.0,False,False,1491,1311,15.32,22,monthly,100,68.73,1612.06,264,8,2,1327.14,2801.74,True,True,True,0,751,7078,6099,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C493,28,0,2897,0,,,,False,True,1492,2485,29.82,13,biweekly,100,206.85,2789.05,56,4,8,635.18,1769.43,True,False,False,1,719,2278,0,True,True,True,Extended_payment_plan,No,not kept
